key_filler.keys,key_filler.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,word,color,CorrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
return,10.41465,return,0.06854,right,0,0.45559,0,0,0,3,1,yellow,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,left,0,0.252455,0,1,1,12,1,red,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.030565,0,2,2,20,1,blue,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,right,0,0.284195,0,3,3,4,1,red,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,left,0,0.017425,0,4,4,23,1,blue,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,down,1,0.28538,0,5,5,7,1,green,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,down,0,0.5185,0,6,6,21,1,yellow,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.21887,0,7,7,14,1,blue,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.301375,0,8,8,16,1,red,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.191535,0,9,9,17,1,blue,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.26791,0,10,10,19,1,green,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.16768,0,11,11,0,1,red,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.10213,0,12,12,13,1,green,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.101085,0,13,13,22,1,red,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.075395,0,14,14,1,1,green,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.08432,0,15,15,15,1,yellow,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.10329,0,16,16,18,1,red,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.10441,0,17,17,9,1,yellow,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.10168,0,18,18,10,1,red,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.08709,0,19,19,8,1,blue,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.119325,0,20,20,2,1,blue,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.102125,0,21,21,6,1,red,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.10567,0,22,22,11,1,blue,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.07168,0,23,23,5,1,blue,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.084465,1,0,24,2,1,blue,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.05107,1,1,25,23,1,blue,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.050975,1,2,26,14,1,blue,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.067425,1,3,27,17,1,blue,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.10742,1,4,28,18,1,red,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.053015,1,5,29,6,1,red,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,1,0.069055,1,6,30,15,1,yellow,red,up,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.033945,1,7,31,7,1,green,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.017755,1,8,32,9,1,yellow,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.034535,1,9,33,20,1,blue,yellow,right,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,down,1,0.06822,1,10,34,11,1,blue,green,down,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
,,,,up,0,0.20456,1,11,35,5,1,blue,blue,left,name,001,2020-10-04_22h47.13.717,psych53,2020.2.2,Win32,60,,
